Wall time,Step,Value
1653405771.3245118,0,0.13452470302581787
1653406102.3025339,100,77.11676025390625
1653406443.9297156,200,65.80227661132812
1653406791.4196715,300,64.66122436523438
1653407195.1297455,400,49.97725296020508
1653407540.2827709,500,42.03562545776367
1653407948.0507364,600,45.785614013671875
1653408445.4550953,700,36.49730682373047
1653408815.0743084,800,35.29084777832031
1653409157.312908,900,35.18955993652344
1653409503.7197192,1000,41.00975799560547
1653409849.737755,1100,32.656368255615234
1653410193.7177932,1200,36.64842224121094
1653410534.2058275,1300,33.87158966064453
1653410863.191126,1400,36.518829345703125
1653411299.737065,1500,36.008338928222656
1653411790.8061957,1600,31.6651554107666
1653412285.6165457,1700,34.75890350341797
1653412772.9767468,1800,36.40193176269531
1653413250.8550482,1900,37.62822723388672
1653413729.9540892,2000,37.29212951660156
1653414226.9287157,2100,37.63471984863281
1653414700.090666,2200,36.23481369018555
1653415057.9128673,2300,40.51629638671875
1653415405.2276995,2400,36.57392501831055
1653415762.835121,2500,42.503021240234375
1653416097.4016438,2600,37.272178649902344
1653416472.3034942,2700,38.79172134399414
1653416965.7251306,2800,38.8651123046875
1653417457.5750003,2900,38.97272491455078
1653417938.3159058,3000,37.6240119934082
1653418427.033159,3100,38.67103576660156
1653418913.035275,3200,39.88458251953125
1653419337.565094,3300,44.81523132324219
1653419679.171182,3400,43.15361022949219
1653420095.7778811,3500,40.729759216308594
1653420581.4799225,3600,45.51003646850586
1653421082.4948628,3700,42.13072204589844
1653421550.2018874,3800,43.187782287597656
1653422041.30252,3900,47.00325393676758
1653422523.5832653,4000,46.81132507324219
1653423009.141248,4100,47.986358642578125
1653423489.9344811,4200,45.26826095581055
1653423983.127682,4300,43.96099853515625
1653424472.5196917,4400,47.192405700683594
1653424949.2731483,4500,46.765052795410156
1653425425.807559,4600,53.533348083496094
1653425894.1093311,4700,46.27125549316406
1653426371.2217402,4800,46.185935974121094
1653426794.7541616,4900,47.03310012817383
1653427146.5128868,5000,49.13630294799805
1653427495.720773,5100,46.44023132324219
1653427982.6064832,5200,51.09944534301758
1653428466.1944008,5300,45.71241760253906
1653428934.4622662,5400,48.375572204589844
1653429406.14727,5500,52.77955627441406
1653429891.0910497,5600,48.72508239746094
1653430367.1249897,5700,45.88069152832031
1653430836.544184,5800,50.30543899536133
1653431304.0628743,5900,49.71990203857422
1653431784.96912,6000,48.55463409423828
1653432256.8162925,6100,49.618194580078125
1653432750.8417463,6200,55.680782318115234
1653433223.3341916,6300,57.965003967285156
1653433694.352159,6400,53.608970642089844
1653434163.0176806,6500,51.630760192871094
1653434638.505737,6600,54.352439880371094
1653435116.9412348,6700,53.49687194824219
1653435596.199424,6800,53.7767448425293
1653436071.1043355,6900,51.52879333496094
1653436551.8293436,7000,57.53960418701172
1653437042.2015412,7100,55.71429443359375
1653437524.7178187,7200,54.43604278564453
1653438007.3967066,7300,53.09645080566406
1653438496.373706,7400,57.0639533996582
1653438976.4055037,7500,55.35676574707031
1653439447.0257607,7600,55.75499725341797
1653439932.0181673,7700,57.34077835083008
1653440415.9312434,7800,57.69335174560547
