Wall time,Step,Value
1653405771.3245118,0,7.6445746421813965
1653406102.3025339,100,4.689305782318115
1653406443.9287157,200,4.7331414222717285
1653406791.4196715,300,4.547407627105713
1653407195.1287456,400,4.202270030975342
1653407540.2817705,500,4.332389831542969
1653407948.0497367,600,4.27562952041626
1653408445.4550953,700,4.332021713256836
1653408815.0743084,800,4.187994956970215
1653409157.312908,900,4.162796497344971
1653409503.7197192,1000,4.008485317230225
1653409849.737755,1100,4.221710681915283
1653410193.7177932,1200,4.1484222412109375
1653410534.2048273,1300,3.9751217365264893
1653410863.191126,1400,4.00103759765625
1653411299.7360609,1500,4.093580722808838
1653411790.8061957,1600,4.337067604064941
1653412285.6165457,1700,4.096405982971191
1653412772.9757466,1800,4.090351581573486
1653413250.854048,1900,3.7069175243377686
1653413729.9540892,2000,4.105130672454834
1653414226.9287157,2100,3.581085681915283
1653414700.090666,2200,3.9959802627563477
1653415057.9128673,2300,3.736274003982544
1653415405.2276995,2400,4.046993732452393
1653415762.8341208,2500,3.948890447616577
1653416097.4016438,2600,3.974414587020874
1653416472.3034942,2700,3.8624203205108643
1653416965.7251306,2800,4.0294928550720215
1653417457.5750003,2900,3.98364520072937
1653417938.314907,3000,4.122344493865967
1653418427.032159,3100,3.9854800701141357
1653418913.035275,3200,3.7609670162200928
1653419337.565094,3300,4.332359790802002
1653419679.171182,3400,3.8601768016815186
1653420095.7778811,3500,4.072940349578857
1653420581.4799225,3600,3.7625784873962402
1653421082.4938624,3700,4.077653408050537
1653421550.200886,3800,4.165294170379639
1653422041.30252,3900,4.100551605224609
1653422523.5832653,4000,3.991123914718628
1653423009.141248,4100,3.7904579639434814
1653423489.9344811,4200,4.053679943084717
1653423983.1266818,4300,3.872642993927002
1653424472.5196917,4400,3.77136492729187
1653424949.2731483,4500,3.9729936122894287
1653425425.807559,4600,3.9427523612976074
1653425894.108331,4700,3.888413906097412
1653426371.2217402,4800,3.8582706451416016
1653426794.7541616,4900,3.8700292110443115
1653427146.5128868,5000,3.8816492557525635
1653427495.7197728,5100,3.9784860610961914
1653427982.6064832,5200,3.843158006668091
1653428466.1944008,5300,3.8603882789611816
1653428934.4612648,5400,3.9631049633026123
1653429406.14727,5500,3.787668466567993
1653429891.0900495,5600,3.854759454727173
1653430367.1249897,5700,3.7365214824676514
1653430836.544184,5800,3.820963144302368
1653431304.0628743,5900,4.27017068862915
1653431784.96912,6000,3.806905746459961
1653432256.8152907,6100,3.9303979873657227
1653432750.840746,6200,4.0436601638793945
1653433223.3341916,6300,3.792919874191284
1653433694.352159,6400,3.9159834384918213
1653434163.0176806,6500,3.7727503776550293
1653434638.5047364,6600,3.884986162185669
1653435116.9412348,6700,3.9160196781158447
1653435596.199424,6800,3.675307035446167
1653436071.1043355,6900,3.5571587085723877
1653436551.8293436,7000,3.8953099250793457
1653437042.2015412,7100,3.9311368465423584
1653437524.7168186,7200,3.8322112560272217
1653438007.3967066,7300,4.092081069946289
1653438496.373706,7400,3.8993144035339355
1653438976.404458,7500,3.7877495288848877
1653439447.0257607,7600,3.924945831298828
1653439932.0181673,7700,3.958754539489746
1653440415.9312434,7800,3.6184988021850586
1653440893.4059374,7900,3.804823637008667
1653441367.441021,8000,3.5848796367645264
1653441830.9628916,8100,3.6342434883117676
1653442309.2611928,8200,3.756025791168213
1653442781.9124134,8300,3.7670726776123047
1653443255.4623866,8400,3.6570687294006348
1653443719.53173,8500,3.804123640060425
1653444193.6067104,8600,3.5246574878692627
1653444676.7991095,8700,3.87072491645813
1653445145.9192832,8800,3.836942672729492
1653445620.0836525,8900,3.756521463394165
1653446077.7530959,9000,3.8053598403930664
1653446546.707594,9100,3.733754873275757
1653447028.6830633,9200,3.8697407245635986
1653447505.747273,9300,3.5817930698394775
1653447983.8450642,9400,3.90134334564209
1653448465.2142606,9500,3.361820936203003
1653448940.1399217,9600,3.6121771335601807
1653449418.2441826,9700,3.5886764526367188
1653449891.0089428,9800,3.6180343627929688
1653450377.4346886,9900,3.8848092555999756
1653450865.1398468,10000,3.8532698154449463
1653451341.1182663,10100,3.871570348739624
1653451833.024097,10200,3.804603338241577
1653452316.2833118,10300,3.807854413986206
1653452794.6661592,10400,3.468801498413086
1653453270.0746732,10500,3.8689799308776855
1653453745.275647,10600,3.7768056392669678
1653454223.5650482,10700,3.6441900730133057
1653454694.6798596,10800,3.623065948486328
1653455170.1594071,10900,3.5682640075683594
1653455599.6268036,11000,3.5385260581970215
1653455932.724184,11100,3.9397854804992676
1653456269.2113483,11200,3.7439963817596436
1653456614.7382662,11300,3.878739833831787
1653456943.632753,11400,3.846937656402588
1653457270.2549214,11500,3.8896214962005615
1653457756.1908839,11600,3.851430892944336
1653458233.2959886,11700,3.7445218563079834
1653458700.9663537,11800,3.854609966278076
1653459183.82356,11900,3.670013427734375
1653459669.3885958,12000,3.7499399185180664
1653460157.8668764,12100,3.683617115020752
1653460634.518346,12200,3.748901128768921
1653461107.8157337,12300,3.7202818393707275
1653461578.2719657,12400,3.583521842956543
1653461918.4774551,12500,3.6229031085968018
1653462244.7248054,12600,3.497842788696289
1653462702.581012,12700,3.9514200687408447
1653463184.2954886,12800,3.6438748836517334
1653463678.7168682,12900,3.614440679550171
1653464150.097599,13000,3.4838879108428955
1653464636.6612334,13100,3.5347213745117188
1653465096.0310802,13200,3.6814160346984863
1653465592.8494375,13300,3.5223305225372314
1653466074.8743021,13400,3.314779281616211
1653466558.1558957,13500,3.564600706100464
1653467040.51757,13600,3.568889856338501
1653467513.9139378,13700,3.443984270095825
1653468002.1757493,13800,3.8106303215026855
1653468478.9151464,13900,3.810988426208496
1653468959.155315,14000,3.460839033126831
1653469442.423032,14100,3.369401216506958
1653469847.7966285,14200,3.583005428314209
1653470192.0072541,14300,3.6563565731048584
1653470583.289174,14400,3.7711265087127686
1653471063.1828787,14500,3.629060983657837
1653471543.2401884,14600,3.5328590869903564
1653471868.8296835,14700,3.6162264347076416
1653472204.9821901,14800,3.7361223697662354
1653472545.3842983,14900,3.3464291095733643
1653473032.6144586,15000,3.468691825866699
1653473520.705178,15100,3.495892286300659
1653473985.8033445,15200,3.7029426097869873
1653474469.9319966,15300,3.4684898853302
1653474942.0745368,15400,3.655383348464966
1653475397.6562853,15500,3.739349603652954
1653475870.2963414,15600,3.4704861640930176
1653476345.882594,15700,3.6370179653167725
1653476832.3062606,15800,3.6825664043426514
1653477306.4550388,15900,3.560927391052246
1653477770.643729,16000,3.6409101486206055
1653478251.9174945,16100,3.6991043090820312
1653478703.8522086,16200,3.8449747562408447
1653479187.7513306,16300,3.7231292724609375
1653479664.453463,16400,3.4423797130584717
1653480137.1664333,16500,3.4962430000305176
1653480620.8614545,16600,3.440802812576294
1653481091.1599798,16700,3.617530345916748
1653481563.243605,16800,3.6206376552581787
1653482043.956495,16900,3.6833138465881348
1653482509.5774086,17000,3.46044921875
1653482978.7024844,17100,3.6157848834991455
1653483455.9913929,17200,3.599299669265747
1653483923.553315,17300,3.5427064895629883
1653484400.7713516,17400,3.618401288986206
1653484879.7807186,17500,3.7095484733581543
1653485357.9838839,17600,3.3640711307525635
1653485852.0899203,17700,3.3836307525634766
1653486334.8985498,17800,3.5371711254119873
1653486826.1552792,17900,3.427558183670044
1653487307.8099499,18000,3.484666347503662
1653487784.8321857,18100,3.4286975860595703
1653488260.3447678,18200,3.2752890586853027
1653488725.4412262,18300,3.387342691421509
1653489225.0503964,18400,3.5692334175109863
1653489703.5983796,18500,3.6950230598449707
1653490192.0786495,18600,3.63242769241333
1653490679.6163764,18700,3.8542420864105225
1653491161.7726426,18800,3.354604959487915
1653491652.9863327,18900,3.5013437271118164
1653492126.2926295,19000,3.5392823219299316
1653492618.6981773,19100,3.5658743381500244
1653493086.7733202,19200,3.538156270980835
1653493566.9961987,19300,3.492901086807251
1653494057.418176,19400,3.6309540271759033
1653494401.9052832,19500,3.4098358154296875
1653494738.836696,19600,3.6729211807250977
1653495176.6586328,19700,3.3909783363342285
1653495660.8033218,19800,3.3599672317504883
1653496156.4279644,19900,3.711397409439087
1653496632.323699,20000,3.6818432807922363
1653497116.0944383,20100,3.5301175117492676
1653497611.5658681,20200,3.616868019104004
1653498095.8979666,20300,3.362555980682373
1653498577.4265463,20400,3.5608761310577393
1653499045.417945,20500,3.5359439849853516
1653499526.3052166,20600,3.119718551635742
1653500005.2711449,20700,3.2847373485565186
1653500477.18776,20800,3.307774305343628
1653500956.6380687,20900,3.4496476650238037
1653501438.3663802,21000,3.6353561878204346
1653501914.7703755,21100,3.333940029144287
1653502404.8851411,21200,3.3334286212921143
1653502880.5716193,21300,3.5668365955352783
1653503375.0371392,21400,3.5257866382598877
1653503866.6412325,21500,3.545548439025879
1653504353.5998154,21600,3.2380993366241455
1653504844.8286219,21700,3.4415884017944336
1653505321.7676172,21800,3.6386044025421143
1653505784.4567728,21900,3.5198042392730713
1653506126.8973453,22000,3.413508892059326
1653506457.1297421,22100,3.4205775260925293
1653506907.356086,22200,3.3343162536621094
1653507401.631488,22300,3.2251617908477783
1653507876.3094647,22400,3.4504342079162598
1653508355.1999388,22500,3.370110034942627
1653508831.0128295,22600,3.340625524520874
1653509321.057632,22700,3.5237369537353516
1653509824.1395524,22800,3.5795211791992188
1653510306.6529965,22900,3.548943281173706
1653510797.2779377,23000,3.4193878173828125
1653511272.535775,23100,3.5687129497528076
1653511612.5310092,23200,3.6426706314086914
1653511962.1906397,23300,3.555617570877075
1653512290.265032,23400,3.506856918334961
1653512632.970432,23500,3.512890100479126
1653512963.7189927,23600,3.600867986679077
1653513292.193692,23700,3.22135591506958
