Wall time,Step,Value
1654536853.6548712,0,0.12234017252922058
1654536866.8763912,100,28.25049591064453
1654536880.2270434,200,21.378629684448242
1654536893.0862556,300,40.18552017211914
1654536906.533885,400,53.35723876953125
1654536919.087467,500,67.40376281738281
1654536931.6899378,600,68.18617248535156
1654536943.233086,700,82.37203979492188
1654536955.7942376,800,87.5806655883789
1654536967.8975031,900,99.47674560546875
1654536980.505669,1000,115.71214294433594
1654536993.111691,1100,115.96047973632812
1654537005.190331,1200,123.46562194824219
1654537017.2013435,1300,120.26420593261719
1654537029.36315,1400,144.04522705078125
1654537041.56611,1500,147.06790161132812
1654537053.6530344,1600,150.993408203125
1654537066.2733736,1700,169.91200256347656
1654537078.3995955,1800,164.57040405273438
1654537090.5342724,1900,177.1082000732422
1654537102.6949592,2000,189.25924682617188
1654537114.7708695,2100,182.30886840820312
1654537126.8967965,2200,185.0162353515625
1654537139.0083363,2300,191.60354614257812
1654537151.1934526,2400,206.4554443359375
1654537163.5083144,2500,224.5093536376953
1654537175.6838522,2600,211.73919677734375
1654537187.8540497,2700,213.41403198242188
1654537199.9823163,2800,233.73097229003906
1654537212.1527915,2900,252.6992645263672
1654537224.345106,3000,233.2209014892578
1654537236.4959068,3100,257.9119873046875
1654537248.7156467,3200,255.27554321289062
1654537260.911083,3300,246.5233917236328
1654537273.028704,3400,267.1860656738281
1654537285.1904838,3500,248.83184814453125
1654537297.4599347,3600,256.55206298828125
1654537309.6277454,3700,258.485107421875
1654537321.854731,3800,258.8839111328125
1654537333.9733927,3900,262.2012939453125
1654537346.1671908,4000,262.51104736328125
1654537358.3722684,4100,267.1805419921875
1654537370.5772018,4200,251.3831329345703
1654537382.762856,4300,270.64599609375
1654537395.0132873,4400,272.34063720703125
1654537407.1701248,4500,291.78509521484375
1654537419.3795686,4600,296.86749267578125
1654537431.5580919,4700,283.1715087890625
1654537443.5592074,4800,285.7633056640625
1654537455.5266812,4900,276.7346496582031
1654537467.4353874,5000,294.2981262207031
1654537479.3681548,5100,302.5247497558594
1654537491.2920415,5200,296.5425720214844
1654537503.273478,5300,283.38818359375
1654537515.2951665,5400,297.045654296875
1654537527.1874502,5500,306.52874755859375
1654537539.1723216,5600,323.6146240234375
1654537551.1099656,5700,287.20147705078125
1654537563.0925484,5800,288.683837890625
1654537575.0234485,5900,290.7203369140625
1654537586.9083018,6000,306.5887451171875
1654537598.8710933,6100,299.28936767578125
1654537610.872657,6200,286.68121337890625
1654537622.8249662,6300,297.1526184082031
1654537634.7282615,6400,285.75762939453125
1654537646.7083015,6500,301.36444091796875
1654537658.578013,6600,298.51348876953125
1654537670.5027232,6700,311.5920104980469
1654537682.476971,6800,309.006103515625
1654537694.3980558,6900,307.81805419921875
1654537706.3800437,7000,308.31451416015625
1654537718.1310644,7100,312.8713073730469
1654537730.053349,7200,296.2869873046875
1654537742.0062478,7300,311.77459716796875
1654537753.927167,7400,284.5654296875
1654537765.8874164,7500,305.0816345214844
1654537777.8071356,7600,301.456298828125
1654537789.8133967,7700,305.1181945800781
1654537801.7746313,7800,290.1252746582031
1654537813.6403828,7900,289.80059814453125
1654537825.5433915,8000,303.8059387207031
1654537837.3343503,8100,332.595703125
1654537849.2455583,8200,305.3411865234375
1654537861.1273623,8300,286.8345031738281
1654537873.0000975,8400,292.0367431640625
1654537884.9760547,8500,304.39013671875
1654537896.901743,8600,295.88616943359375
1654537908.792634,8700,307.0118408203125
1654537920.694461,8800,313.40435791015625
1654537932.60714,8900,313.4107666015625
1654537944.5271163,9000,298.2817687988281
1654537956.3676143,9100,312.6199645996094
1654537968.3285768,9200,327.1492004394531
1654537980.2325559,9300,286.9013671875
1654537992.1527314,9400,315.74371337890625
1654538004.0315268,9500,306.02801513671875
1654538015.961874,9600,282.19293212890625
1654538027.899743,9700,300.0259094238281
1654538039.7468925,9800,314.12701416015625
1654538051.7123456,9900,311.9565734863281
1654538063.6241102,10000,307.2468566894531
1654538075.6094317,10100,315.0760192871094
1654538087.6525977,10200,323.09814453125
1654538099.4351604,10300,304.6668395996094
1654538111.3349912,10400,280.5014953613281
1654538123.306911,10500,294.397705078125
1654538135.2802763,10600,328.60797119140625
1654538147.28092,10700,303.96124267578125
1654538159.2306907,10800,309.28729248046875
1654538170.981188,10900,292.4931945800781
1654538182.9536686,11000,298.66644287109375
1654538194.9114776,11100,292.65576171875
1654538206.90939,11200,306.2042236328125
1654538218.8762317,11300,318.7137756347656
1654538230.7931714,11400,301.1028747558594
1654538242.6774156,11500,320.91009521484375
1654538254.6805658,11600,307.39935302734375
1654538266.5591447,11700,302.47021484375
1654538278.549561,11800,298.8016052246094
1654538290.392255,11900,305.396728515625
1654538302.2910693,12000,317.615234375
1654538314.2370248,12100,279.74566650390625
1654538326.1782959,12200,312.2458190917969
1654538337.8627923,12300,327.2875061035156
1654538349.7946534,12400,286.51025390625
1654538361.7188485,12500,282.26800537109375
1654538373.5604584,12600,293.57720947265625
1654538385.431492,12700,298.205810546875
1654538397.3857424,12800,306.6893005371094
1654538409.3084784,12900,297.26910400390625
1654538421.2469018,13000,300.41192626953125
1654538433.2087734,13100,306.05718994140625
1654538445.2920501,13200,313.6414794921875
1654538457.6621664,13300,299.632568359375
1654538469.964156,13400,307.37310791015625
1654538482.1535861,13500,295.70269775390625
1654538494.0303848,13600,318.33447265625
1654538505.8535497,13700,321.5330810546875
1654538517.85413,13800,327.1611633300781
1654538529.9016109,13900,301.0855712890625
1654538542.2013578,14000,322.707763671875
1654538555.733041,14100,319.173583984375
1654538568.1822298,14200,314.53643798828125
1654538580.4689898,14300,318.57012939453125
1654538593.0162227,14400,294.0745849609375
1654538605.1529803,14500,298.64984130859375
1654538617.551461,14600,287.8115234375
1654538629.7583773,14700,303.56805419921875
1654538641.8891597,14800,294.0731506347656
1654538653.8749018,14900,296.5037841796875
1654538665.9650345,15000,297.50543212890625
1654538678.1884453,15100,309.49072265625
1654538690.49061,15200,315.9019470214844
1654538702.7735314,15300,320.72906494140625
1654538714.935094,15400,305.13031005859375
1654538727.0713692,15500,306.0604248046875
1654538739.063743,15600,313.818603515625
1654538751.089467,15700,295.80328369140625
1654538763.2169843,15800,295.8453369140625
1654538775.5035481,15900,307.6263122558594
1654538787.5468204,16000,308.3223876953125
1654538799.5768597,16100,302.8310546875
1654538811.7266026,16200,304.5571594238281
1654538823.742784,16300,317.5279235839844
1654538836.0602574,16400,315.6989440917969
1654538848.202445,16500,322.3865661621094
1654538860.275029,16600,326.09246826171875
1654538872.6422105,16700,320.7704162597656
1654538884.6492856,16800,316.49273681640625
1654538896.9608955,16900,305.8980712890625
1654538909.1523738,17000,304.72369384765625
1654538921.1911933,17100,304.56463623046875
1654538933.4035573,17200,324.0225830078125
1654538945.3158896,17300,290.263916015625
1654538957.1875927,17400,295.90179443359375
1654538969.1664999,17500,306.9393005371094
1654538981.194603,17600,311.182373046875
1654538993.2707644,17700,312.7405090332031
1654539005.443546,17800,294.54168701171875
1654539017.7208343,17900,304.744384765625
1654539030.025528,18000,298.07098388671875
1654539042.4283118,18100,307.4814758300781
1654539054.6521158,18200,308.8143615722656
1654539066.7623248,18300,289.3734436035156
1654539078.7688935,18400,308.0798645019531
1654539090.8320122,18500,298.877685546875
1654539103.0384154,18600,314.12969970703125
1654539115.149646,18700,301.70050048828125
1654539127.2550561,18800,293.287109375
1654539139.4066198,18900,309.944091796875
1654539151.4514046,19000,297.4269104003906
1654539163.5473523,19100,294.87982177734375
1654539175.605562,19200,322.59759521484375
1654539187.742025,19300,299.41656494140625
1654539199.786779,19400,327.3204650878906
1654539211.9328566,19500,308.0991516113281
1654539223.9932551,19600,319.08221435546875
1654539236.109329,19700,297.2847900390625
1654539248.2645829,19800,309.7403869628906
1654539260.3808231,19900,308.6864013671875
1654539272.5237696,20000,300.140625
1654539284.6892784,20100,293.51202392578125
