Wall time,Step,Value
1654516755.931804,0,0.43027907609939575
1654516767.0123358,100,37.06052780151367
1654516777.5368633,200,30.769062042236328
1654516788.8321493,300,45.17327880859375
1654516799.421975,400,63.91190719604492
1654516810.266777,500,59.154052734375
1654516821.1160977,600,81.00291442871094
1654516832.3664646,700,80.60588073730469
1654516843.1573875,800,81.19151306152344
1654516854.3924057,900,90.88450622558594
1654516865.0204148,1000,96.08721160888672
1654516875.9363728,1100,117.1087875366211
1654516886.8347275,1200,113.88040924072266
1654516897.5443099,1300,118.99122619628906
1654516908.6020374,1400,117.21243286132812
1654516919.3200305,1500,127.67914581298828
1654516929.8680449,1600,131.52581787109375
1654516940.579758,1700,138.3572235107422
1654516951.3737657,1800,137.62554931640625
1654516961.8838031,1900,151.96588134765625
1654516972.6574001,2000,147.1405792236328
1654516983.5428963,2100,148.4290771484375
1654516994.0958285,2200,159.8333740234375
1654517005.2809126,2300,161.8160858154297
1654517016.3672147,2400,174.09043884277344
1654517027.8394582,2500,176.23052978515625
1654517038.8973222,2600,168.75497436523438
1654517050.338335,2700,173.1407470703125
1654517061.2247596,2800,187.9941864013672
1654517072.3320987,2900,197.876708984375
1654517083.4729533,3000,203.8713836669922
1654517094.566208,3100,199.922119140625
1654517105.8197036,3200,202.86244201660156
1654517117.1355102,3300,201.82818603515625
1654517127.8280406,3400,212.84925842285156
1654517139.6171246,3500,215.4387969970703
1654517150.6491237,3600,203.0244903564453
1654517161.5796545,3700,223.4018096923828
1654517172.6820655,3800,235.03399658203125
1654517184.2441912,3900,225.08224487304688
1654517194.958545,4000,233.26852416992188
1654517206.1618564,4100,231.569580078125
1654517217.3163013,4200,233.7626953125
1654517228.4608028,4300,239.0431671142578
1654517239.6539392,4400,241.26197814941406
1654517251.079345,4500,233.7788848876953
1654517262.1661737,4600,266.7460021972656
1654517273.8031647,4700,249.28761291503906
1654517284.907247,4800,247.9505615234375
1654517295.9805846,4900,260.1853942871094
1654517307.2383163,5000,266.5807800292969
1654517318.1941168,5100,257.86468505859375
1654517329.3383372,5200,263.9664001464844
1654517340.507067,5300,263.1231994628906
1654517351.6700292,5400,287.07293701171875
1654517362.9410288,5500,270.64080810546875
1654517373.8247826,5600,279.4969482421875
1654517385.0709906,5700,278.0217590332031
1654517396.4050658,5800,278.58770751953125
1654517407.3476713,5900,263.7149658203125
1654517418.7319329,6000,270.74188232421875
1654517429.8888605,6100,289.09014892578125
1654517440.8405373,6200,292.17669677734375
1654517452.7375746,6300,302.1334228515625
1654517464.0854938,6400,287.3380432128906
1654517474.7851055,6500,280.22991943359375
1654517486.243939,6600,281.31439208984375
1654517497.560682,6700,289.97650146484375
1654517508.5811508,6800,300.5274658203125
1654517519.7551754,6900,279.1537780761719
1654517531.4104333,7000,298.2911376953125
1654517542.1112945,7100,289.5509033203125
1654517553.350901,7200,288.7292785644531
1654517564.681326,7300,301.0398864746094
1654517576.1560388,7400,291.06396484375
1654517587.2012732,7500,299.1723937988281
1654517598.5078924,7600,308.2493896484375
1654517609.6468174,7700,302.1590270996094
1654517620.853707,7800,299.1732177734375
1654517631.75151,7900,309.01348876953125
1654517643.2934575,8000,300.3877868652344
1654517654.3208666,8100,302.41424560546875
1654517665.6424258,8200,301.15789794921875
1654517677.0194268,8300,304.281494140625
1654517688.0628035,8400,320.96368408203125
1654517699.4221523,8500,302.716552734375
1654517710.2508526,8600,309.8947448730469
1654517721.5355701,8700,309.97833251953125
1654517732.7985544,8800,312.7513732910156
1654517743.8720925,8900,309.6749267578125
1654517755.1897616,9000,306.84515380859375
1654517766.312355,9100,313.2222900390625
1654517777.3202386,9200,314.4986572265625
1654517787.887529,9300,301.87249755859375
1654517798.2089815,9400,307.0119323730469
1654517808.5366178,9500,332.42803955078125
1654517819.188931,9600,320.3890380859375
1654517829.465194,9700,318.4368591308594
1654517839.8553789,9800,324.0235900878906
1654517850.8666694,9900,310.8045654296875
1654517861.4232912,10000,322.1633605957031
1654517871.650613,10100,318.5828857421875
1654517882.3930168,10200,320.85797119140625
1654517892.7672713,10300,311.4951171875
1654517903.3731394,10400,321.7073669433594
1654517913.7814462,10500,332.9183654785156
1654517924.5457082,10600,306.2699279785156
1654517934.756749,10700,322.81085205078125
1654517945.150672,10800,326.80621337890625
1654517955.853606,10900,325.1101379394531
1654517966.1136756,11000,325.0391540527344
1654517976.8625128,11100,333.83251953125
1654517987.1606631,11200,326.51806640625
1654517997.984321,11300,323.6741027832031
1654518008.3476322,11400,314.92901611328125
1654518019.1768937,11500,339.88763427734375
1654518029.7000365,11600,324.2958984375
1654518039.9025776,11700,306.8506164550781
1654518050.7864766,11800,330.324951171875
1654518061.315658,11900,336.925048828125
1654518071.702581,12000,337.67431640625
1654518082.4676034,12100,327.97357177734375
1654518092.7387357,12200,328.9086608886719
1654518103.748422,12300,323.54278564453125
1654518114.3802607,12400,334.1875
1654518124.8779218,12500,336.94464111328125
1654518135.0983837,12600,339.4621276855469
1654518145.6151772,12700,314.85882568359375
1654518156.2026594,12800,339.6831359863281
1654518166.9217587,12900,321.4405212402344
1654518177.4966862,13000,308.20703125
1654518187.80628,13100,341.227294921875
1654518198.4361286,13200,347.24951171875
1654518208.822018,13300,334.88568115234375
1654518219.3170822,13400,324.97344970703125
1654518229.7005992,13500,352.31329345703125
1654518240.2798228,13600,335.4642333984375
1654518250.6953952,13700,323.606201171875
1654518261.4438748,13800,323.13421630859375
1654518271.9716759,13900,340.1036682128906
1654518282.5311923,14000,327.7236328125
1654518292.8163888,14100,330.74200439453125
1654518303.6946938,14200,333.1302490234375
1654518314.262417,14300,329.48980712890625
1654518325.014945,14400,322.5426025390625
1654518335.3433046,14500,348.16412353515625
1654518345.8820558,14600,336.7325439453125
1654518356.683162,14700,322.5892333984375
1654518367.0534844,14800,342.46588134765625
1654518377.8923764,14900,335.849853515625
1654518388.2421072,15000,344.00457763671875
1654518398.7468107,15100,331.2264404296875
1654518409.4532135,15200,327.6552734375
1654518419.7749157,15300,345.195068359375
1654518430.3131008,15400,336.82110595703125
1654518440.757021,15500,344.2530822753906
1654518451.4828932,15600,338.26153564453125
1654518461.9405925,15700,332.8648986816406
1654518472.128301,15800,332.17071533203125
1654518482.7224777,15900,324.0152587890625
1654518493.086369,16000,306.8760070800781
1654518503.602065,16100,338.503662109375
1654518514.311491,16200,337.32244873046875
1654518524.5902927,16300,338.0985107421875
1654518534.9526298,16400,333.3814392089844
1654518545.578949,16500,326.4656066894531
1654518555.963873,16600,335.59698486328125
1654518566.5540817,16700,354.0995178222656
